grid_id,ix,iy,시도,시군구,SGG_CD
0,0,0,제주특별자치도,서귀포시,50130
1,1,0,제주특별자치도,서귀포시,50130
2,2,0,제주특별자치도,서귀포시,50130
3,3,0,제주특별자치도,서귀포시,50130
4,4,0,제주특별자치도,서귀포시,50130
5,5,0,제주특별자치도,서귀포시,50130
6,6,0,제주특별자치도,서귀포시,50130
7,7,0,제주특별자치도,서귀포시,50130
8,8,0,제주특별자치도,서귀포시,50130
9,9,0,제주특별자치도,서귀포시,50130
10,10,0,제주특별자치도,서귀포시,50130
11,11,0,제주특별자치도,서귀포시,50130
12,12,0,제주특별자치도,서귀포시,50130
13,13,0,제주특별자치도,서귀포시,50130
14,14,0,제주특별자치도,서귀포시,50130
15,15,0,제주특별자치도,서귀포시,50130
16,16,0,제주특별자치도,서귀포시,50130
17,17,0,제주특별자치도,서귀포시,50130
18,18,0,제주특별자치도,서귀포시,50130
19,19,0,제주특별자치도,서귀포시,50130
20,20,0,제주특별자치도,서귀포시,50130
21,21,0,제주특별자치도,서귀포시,50130
22,22,0,제주특별자치도,서귀포시,50130
23,23,0,제주특별자치도,서귀포시,50130
24,24,0,제주특별자치도,서귀포시,50130
25,25,0,제주특별자치도,서귀포시,50130
26,26,0,제주특별자치도,서귀포시,50130
27,27,0,제주특별자치도,서귀포시,50130
28,28,0,제주특별자치도,서귀포시,50130
29,29,0,제주특별자치도,서귀포시,50130
30,30,0,제주특별자치도,서귀포시,50130
31,31,0,제주특별자치도,서귀포시,50130
32,32,0,제주특별자치도,서귀포시,50130
33,33,0,제주특별자치도,서귀포시,50130
34,34,0,제주특별자치도,서귀포시,50130
35,35,0,제주특별자치도,서귀포시,50130
36,36,0,제주특별자치도,서귀포시,50130
37,37,0,제주특별자치도,서귀포시,50130
38,38,0,제주특별자치도,서귀포시,50130
39,39,0,제주특별자치도,서귀포시,50130
40,40,0,제주특별자치도,서귀포시,50130
41,41,0,제주특별자치도,서귀포시,50130
42,42,0,제주특별자치도,서귀포시,50130
43,43,0,제주특별자치도,서귀포시,50130
44,44,0,제주특별자치도,서귀포시,50130
45,45,0,제주특별자치도,서귀포시,50130
46,46,0,제주특별자치도,서귀포시,50130
47,47,0,제주특별자치도,서귀포시,50130
48,48,0,제주특별자치도,서귀포시,50130
49,49,0,제주특별자치도,서귀포시,50130
50,50,0,제주특별자치도,서귀포시,50130
51,51,0,제주특별자치도,서귀포시,50130
52,52,0,제주특별자치도,서귀포시,50130
53,53,0,제주특별자치도,서귀포시,50130
54,54,0,제주특별자치도,서귀포시,50130
55,55,0,제주특별자치도,서귀포시,50130
56,56,0,제주특별자치도,서귀포시,50130
57,57,0,제주특별자치도,서귀포시,50130
58,58,0,제주특별자치도,서귀포시,50130
59,59,0,제주특별자치도,서귀포시,50130
60,60,0,제주특별자치도,서귀포시,50130
61,61,0,제주특별자치도,서귀포시,50130
62,62,0,제주특별자치도,서귀포시,50130
63,63,0,제주특별자치도,서귀포시,50130
64,64,0,제주특별자치도,서귀포시,50130
65,65,0,제주특별자치도,서귀포시,50130
66,66,0,제주특별자치도,서귀포시,50130
67,67,0,제주특별자치도,서귀포시,50130
68,68,0,제주특별자치도,서귀포시,50130
69,69,0,제주특별자치도,서귀포시,50130
70,70,0,제주특별자치도,서귀포시,50130
71,71,0,제주특별자치도,서귀포시,50130
72,72,0,제주특별자치도,서귀포시,50130
73,73,0,제주특별자치도,서귀포시,50130
74,74,0,제주특별자치도,서귀포시,50130
75,75,0,제주특별자치도,서귀포시,50130
76,76,0,제주특별자치도,서귀포시,50130
77,77,0,제주특별자치도,서귀포시,50130
78,78,0,제주특별자치도,서귀포시,50130
79,79,0,제주특별자치도,서귀포시,50130
80,80,0,제주특별자치도,서귀포시,50130
81,81,0,제주특별자치도,서귀포시,50130
82,82,0,제주특별자치도,서귀포시,50130
83,83,0,제주특별자치도,서귀포시,50130
84,84,0,제주특별자치도,서귀포시,50130
85,85,0,제주특별자치도,서귀포시,50130
86,86,0,제주특별자치도,서귀포시,50130
87,87,0,제주특별자치도,서귀포시,50130
88,88,0,제주특별자치도,서귀포시,50130
89,89,0,제주특별자치도,서귀포시,50130
90,90,0,제주특별자치도,서귀포시,50130
91,91,0,제주특별자치도,서귀포시,50130
92,92,0,제주특별자치도,서귀포시,50130
93,93,0,제주특별자치도,서귀포시,50130
94,94,0,제주특별자치도,서귀포시,50130
95,95,0,제주특별자치도,서귀포시,50130
96,96,0,제주특별자치도,서귀포시,50130
97,97,0,제주특별자치도,서귀포시,50130
98,98,0,제주특별자치도,서귀포시,50130
99,99,0,제주특별자치도,서귀포시,50130
100,100,0,제주특별자치도,서귀포시,50130
101,101,0,제주특별자치도,서귀포시,50130
102,102,0,제주특별자치도,서귀포시,50130
103,103,0,제주특별자치도,서귀포시,50130
104,104,0,제주특별자치도,서귀포시,50130
105,105,0,제주특별자치도,서귀포시,50130
106,106,0,제주특별자치도,서귀포시,50130
107,107,0,제주특별자치도,서귀포시,50130
108,108,0,제주특별자치도,서귀포시,50130
109,109,0,제주특별자치도,서귀포시,50130
110,110,0,제주특별자치도,서귀포시,50130
111,111,0,제주특별자치도,서귀포시,50130
112,112,0,제주특별자치도,서귀포시,50130
113,113,0,제주특별자치도,서귀포시,50130
114,114,0,전라남도,여수시,46130
115,115,0,경상남도,통영시,48220
116,116,0,경상남도,통영시,48220
117,117,0,경상남도,통영시,48220
118,118,0,경상남도,통영시,48220
119,119,0,경상남도,통영시,48220
120,120,0,경상남도,통영시,48220
121,121,0,경상남도,통영시,48220
122,122,0,경상남도,통영시,48220
123,123,0,경상남도,통영시,48220
124,124,0,경상남도,통영시,48220
125,125,0,경상남도,통영시,48220
126,126,0,경상남도,통영시,48220
127,127,0,경상남도,통영시,48220
128,128,0,경상남도,통영시,48220
129,129,0,경상남도,통영시,48220
130,130,0,경상남도,통영시,48220
131,131,0,경상남도,통영시,48220
132,132,0,경상남도,통영시,48220
133,133,0,경상남도,통영시,48220
134,134,0,경상남도,통영시,48220
135,135,0,경상남도,통영시,48220
136,136,0,경상남도,통영시,48220
137,137,0,경상남도,통영시,48220
138,138,0,경상남도,통영시,48220
139,139,0,경상남도,통영시,48220
140,140,0,경상남도,통영시,48220
141,141,0,경상남도,통영시,48220
142,142,0,경상남도,통영시,48220
143,143,0,경상남도,통영시,48220
144,144,0,경상남도,통영시,48220
145,145,0,경상남도,통영시,48220
146,146,0,경상남도,통영시,48220
147,147,0,경상남도,통영시,48220
148,148,0,경상남도,통영시,48220
149,0,1,제주특별자치도,서귀포시,50130
150,1,1,제주특별자치도,서귀포시,50130
151,2,1,제주특별자치도,서귀포시,50130
152,3,1,제주특별자치도,서귀포시,50130
153,4,1,제주특별자치도,서귀포시,50130
154,5,1,제주특별자치도,서귀포시,50130
155,6,1,제주특별자치도,서귀포시,50130
156,7,1,제주특별자치도,서귀포시,50130
157,8,1,제주특별자치도,서귀포시,50130
158,9,1,제주특별자치도,서귀포시,50130
159,10,1,제주특별자치도,서귀포시,50130
160,11,1,제주특별자치도,서귀포시,50130
161,12,1,제주특별자치도,서귀포시,50130
162,13,1,제주특별자치도,서귀포시,50130
163,14,1,제주특별자치도,서귀포시,50130
164,15,1,제주특별자치도,서귀포시,50130
165,16,1,제주특별자치도,서귀포시,50130
166,17,1,제주특별자치도,서귀포시,50130
167,18,1,제주특별자치도,서귀포시,50130
168,19,1,제주특별자치도,서귀포시,50130
169,20,1,제주특별자치도,서귀포시,50130
170,21,1,제주특별자치도,서귀포시,50130
171,22,1,제주특별자치도,서귀포시,50130
172,23,1,제주특별자치도,서귀포시,50130
173,24,1,제주특별자치도,서귀포시,50130
174,25,1,제주특별자치도,서귀포시,50130
175,26,1,제주특별자치도,서귀포시,50130
176,27,1,제주특별자치도,서귀포시,50130
177,28,1,제주특별자치도,서귀포시,50130
178,29,1,제주특별자치도,서귀포시,50130
179,30,1,제주특별자치도,서귀포시,50130
180,31,1,제주특별자치도,서귀포시,50130
181,32,1,제주특별자치도,서귀포시,50130
182,33,1,제주특별자치도,서귀포시,50130
183,34,1,제주특별자치도,서귀포시,50130
184,35,1,제주특별자치도,서귀포시,50130
185,36,1,제주특별자치도,서귀포시,50130
186,37,1,제주특별자치도,서귀포시,50130
187,38,1,제주특별자치도,서귀포시,50130
188,39,1,제주특별자치도,서귀포시,50130
189,40,1,제주특별자치도,서귀포시,50130
190,41,1,제주특별자치도,서귀포시,50130
191,42,1,제주특별자치도,서귀포시,50130
192,43,1,제주특별자치도,서귀포시,50130
193,44,1,제주특별자치도,서귀포시,50130
194,45,1,제주특별자치도,서귀포시,50130
195,46,1,제주특별자치도,서귀포시,50130
196,47,1,제주특별자치도,서귀포시,50130
197,48,1,제주특별자치도,서귀포시,50130
198,49,1,제주특별자치도,서귀포시,50130
199,50,1,제주특별자치도,서귀포시,50130
200,51,1,제주특별자치도,서귀포시,50130
201,52,1,제주특별자치도,서귀포시,50130
202,53,1,제주특별자치도,서귀포시,50130
203,54,1,제주특별자치도,서귀포시,50130
204,55,1,제주특별자치도,서귀포시,50130
205,56,1,제주특별자치도,서귀포시,50130
206,57,1,제주특별자치도,서귀포시,50130
207,58,1,제주특별자치도,서귀포시,50130
208,59,1,제주특별자치도,서귀포시,50130
209,60,1,제주특별자치도,서귀포시,50130
210,61,1,제주특별자치도,서귀포시,50130
211,62,1,제주특별자치도,서귀포시,50130
212,63,1,제주특별자치도,서귀포시,50130
213,64,1,제주특별자치도,서귀포시,50130
214,65,1,제주특별자치도,서귀포시,50130
215,66,1,제주특별자치도,서귀포시,50130
216,67,1,제주특별자치도,서귀포시,50130
217,68,1,제주특별자치도,서귀포시,50130
218,69,1,제주특별자치도,서귀포시,50130
219,70,1,제주특별자치도,서귀포시,50130
220,71,1,제주특별자치도,서귀포시,50130
221,72,1,제주특별자치도,서귀포시,50130
222,73,1,제주특별자치도,서귀포시,50130
223,74,1,제주특별자치도,서귀포시,50130
224,75,1,제주특별자치도,서귀포시,50130
225,76,1,제주특별자치도,서귀포시,50130
226,77,1,제주특별자치도,서귀포시,50130
227,78,1,제주특별자치도,서귀포시,50130
228,79,1,제주특별자치도,서귀포시,50130
229,80,1,제주특별자치도,서귀포시,50130
230,81,1,제주특별자치도,서귀포시,50130
231,82,1,제주특별자치도,서귀포시,50130
232,83,1,제주특별자치도,서귀포시,50130
233,84,1,제주특별자치도,서귀포시,50130
234,85,1,제주특별자치도,서귀포시,50130
235,86,1,제주특별자치도,서귀포시,50130
236,87,1,제주특별자치도,서귀포시,50130
237,88,1,제주특별자치도,서귀포시,50130
238,89,1,제주특별자치도,서귀포시,50130
239,90,1,제주특별자치도,서귀포시,50130
240,91,1,제주특별자치도,서귀포시,50130
241,92,1,제주특별자치도,서귀포시,50130
242,93,1,제주특별자치도,서귀포시,50130
243,94,1,제주특별자치도,서귀포시,50130
244,95,1,제주특별자치도,서귀포시,50130
245,96,1,제주특별자치도,서귀포시,50130
246,97,1,제주특별자치도,서귀포시,50130
247,98,1,제주특별자치도,서귀포시,50130
248,99,1,제주특별자치도,서귀포시,50130
249,100,1,제주특별자치도,서귀포시,50130
250,101,1,제주특별자치도,서귀포시,50130
251,102,1,제주특별자치도,서귀포시,50130
252,103,1,제주특별자치도,서귀포시,50130
253,104,1,제주특별자치도,서귀포시,50130
254,105,1,제주특별자치도,서귀포시,50130
255,106,1,제주특별자치도,서귀포시,50130
256,107,1,제주특별자치도,서귀포시,50130
257,108,1,제주특별자치도,서귀포시,50130
258,109,1,제주특별자치도,서귀포시,50130
259,110,1,제주특별자치도,서귀포시,50130
260,111,1,제주특별자치도,서귀포시,50130
261,112,1,제주특별자치도,서귀포시,50130
262,113,1,전라남도,여수시,46130
263,114,1,경상남도,통영시,48220
264,115,1,경상남도,통영시,48220
265,116,1,경상남도,통영시,48220
266,117,1,경상남도,통영시,48220
267,118,1,경상남도,통영시,48220
268,119,1,경상남도,통영시,48220
269,120,1,경상남도,통영시,48220
270,121,1,경상남도,통영시,48220
271,122,1,경상남도,통영시,48220
272,123,1,경상남도,통영시,48220
273,124,1,경상남도,통영시,48220
274,125,1,경상남도,통영시,48220
275,126,1,경상남도,통영시,48220
276,127,1,경상남도,통영시,48220
277,128,1,경상남도,통영시,48220
278,129,1,경상남도,통영시,48220
279,130,1,경상남도,통영시,48220
280,131,1,경상남도,통영시,48220
281,132,1,경상남도,통영시,48220
282,133,1,경상남도,통영시,48220
283,134,1,경상남도,통영시,48220
284,135,1,경상남도,통영시,48220
285,136,1,경상남도,통영시,48220
286,137,1,경상남도,통영시,48220
287,138,1,경상남도,통영시,48220
288,139,1,경상남도,통영시,48220
289,140,1,경상남도,통영시,48220
290,141,1,경상남도,통영시,48220
291,142,1,경상남도,통영시,48220
292,143,1,경상남도,통영시,48220
293,144,1,경상남도,통영시,48220
294,145,1,경상남도,통영시,48220
295,146,1,경상남도,통영시,48220
296,147,1,경상남도,통영시,48220
297,148,1,경상남도,통영시,48220
298,0,2,전라남도,신안군,46910
299,1,2,제주특별자치도,서귀포시,50130
300,2,2,제주특별자치도,서귀포시,50130
301,3,2,제주특별자치도,서귀포시,50130
302,4,2,제주특별자치도,서귀포시,50130
303,5,2,제주특별자치도,서귀포시,50130
304,6,2,제주특별자치도,서귀포시,50130
305,7,2,제주특별자치도,서귀포시,50130
306,8,2,제주특별자치도,서귀포시,50130
307,9,2,제주특별자치도,서귀포시,50130
308,10,2,제주특별자치도,서귀포시,50130
309,11,2,제주특별자치도,서귀포시,50130
310,12,2,제주특별자치도,서귀포시,50130
311,13,2,제주특별자치도,서귀포시,50130
312,14,2,제주특별자치도,서귀포시,50130
313,15,2,제주특별자치도,서귀포시,50130
314,16,2,제주특별자치도,서귀포시,50130
315,17,2,제주특별자치도,서귀포시,50130
316,18,2,제주특별자치도,서귀포시,50130
317,19,2,제주특별자치도,서귀포시,50130
318,20,2,제주특별자치도,서귀포시,50130
319,21,2,제주특별자치도,서귀포시,50130
320,22,2,제주특별자치도,서귀포시,50130
321,23,2,제주특별자치도,서귀포시,50130
322,24,2,제주특별자치도,서귀포시,50130
323,25,2,제주특별자치도,서귀포시,50130
324,26,2,제주특별자치도,서귀포시,50130
325,27,2,제주특별자치도,서귀포시,50130
326,28,2,제주특별자치도,서귀포시,50130
327,29,2,제주특별자치도,서귀포시,50130
328,30,2,제주특별자치도,서귀포시,50130
329,31,2,제주특별자치도,서귀포시,50130
330,32,2,제주특별자치도,서귀포시,50130
331,33,2,제주특별자치도,서귀포시,50130
332,34,2,제주특별자치도,서귀포시,50130
333,35,2,제주특별자치도,서귀포시,50130
334,36,2,제주특별자치도,서귀포시,50130
335,37,2,제주특별자치도,서귀포시,50130
336,38,2,제주특별자치도,서귀포시,50130
337,39,2,제주특별자치도,서귀포시,50130
338,40,2,제주특별자치도,서귀포시,50130
339,41,2,제주특별자치도,서귀포시,50130
340,42,2,제주특별자치도,서귀포시,50130
341,43,2,제주특별자치도,서귀포시,50130
342,44,2,제주특별자치도,서귀포시,50130
343,45,2,제주특별자치도,서귀포시,50130
344,46,2,제주특별자치도,서귀포시,50130
345,47,2,제주특별자치도,서귀포시,50130
346,48,2,제주특별자치도,서귀포시,50130
347,49,2,제주특별자치도,서귀포시,50130
348,50,2,제주특별자치도,서귀포시,50130
349,51,2,제주특별자치도,서귀포시,50130
350,52,2,제주특별자치도,서귀포시,50130
351,53,2,제주특별자치도,서귀포시,50130
352,54,2,제주특별자치도,서귀포시,50130
353,55,2,제주특별자치도,서귀포시,50130
354,56,2,제주특별자치도,서귀포시,50130
355,57,2,제주특별자치도,서귀포시,50130
356,58,2,제주특별자치도,서귀포시,50130
357,59,2,제주특별자치도,서귀포시,50130
358,60,2,제주특별자치도,서귀포시,50130
359,61,2,제주특별자치도,서귀포시,50130
360,62,2,제주특별자치도,서귀포시,50130
361,63,2,제주특별자치도,서귀포시,50130
362,64,2,제주특별자치도,서귀포시,50130
363,65,2,제주특별자치도,서귀포시,50130
364,66,2,제주특별자치도,서귀포시,50130
365,67,2,제주특별자치도,서귀포시,50130
366,68,2,제주특별자치도,서귀포시,50130
367,69,2,제주특별자치도,서귀포시,50130
368,70,2,제주특별자치도,서귀포시,50130
369,71,2,제주특별자치도,서귀포시,50130
370,72,2,제주특별자치도,서귀포시,50130
371,73,2,제주특별자치도,서귀포시,50130
372,74,2,제주특별자치도,서귀포시,50130
373,75,2,제주특별자치도,서귀포시,50130
374,76,2,제주특별자치도,서귀포시,50130
375,77,2,제주특별자치도,서귀포시,50130
376,78,2,제주특별자치도,서귀포시,50130
377,79,2,제주특별자치도,서귀포시,50130
378,80,2,제주특별자치도,서귀포시,50130
379,81,2,제주특별자치도,서귀포시,50130
380,82,2,제주특별자치도,서귀포시,50130
381,83,2,제주특별자치도,서귀포시,50130
382,84,2,제주특별자치도,서귀포시,50130
383,85,2,제주특별자치도,서귀포시,50130
384,86,2,제주특별자치도,서귀포시,50130
385,87,2,제주특별자치도,서귀포시,50130
386,88,2,제주특별자치도,서귀포시,50130
387,89,2,제주특별자치도,서귀포시,50130
388,90,2,제주특별자치도,서귀포시,50130
389,91,2,제주특별자치도,서귀포시,50130
390,92,2,제주특별자치도,서귀포시,50130
391,93,2,제주특별자치도,서귀포시,50130
392,94,2,제주특별자치도,서귀포시,50130
393,95,2,제주특별자치도,서귀포시,50130
394,96,2,제주특별자치도,서귀포시,50130
395,97,2,제주특별자치도,서귀포시,50130
396,98,2,제주특별자치도,서귀포시,50130
397,99,2,제주특별자치도,서귀포시,50130
398,100,2,제주특별자치도,서귀포시,50130
399,101,2,제주특별자치도,서귀포시,50130
400,102,2,제주특별자치도,서귀포시,50130
401,103,2,제주특별자치도,서귀포시,50130
402,104,2,제주특별자치도,서귀포시,50130
403,105,2,제주특별자치도,서귀포시,50130
404,106,2,제주특별자치도,서귀포시,50130
405,107,2,제주특별자치도,서귀포시,50130
406,108,2,제주특별자치도,서귀포시,50130
407,109,2,제주특별자치도,서귀포시,50130
408,110,2,제주특별자치도,서귀포시,50130
409,111,2,제주특별자치도,서귀포시,50130
410,112,2,전라남도,여수시,46130
411,113,2,전라남도,여수시,46130
412,114,2,경상남도,통영시,48220
413,115,2,경상남도,통영시,48220
414,116,2,경상남도,통영시,48220
415,117,2,경상남도,통영시,48220
416,118,2,경상남도,통영시,48220
417,119,2,경상남도,통영시,48220
418,120,2,경상남도,통영시,48220
419,121,2,경상남도,통영시,48220
420,122,2,경상남도,통영시,48220
421,123,2,경상남도,통영시,48220
422,124,2,경상남도,통영시,48220
423,125,2,경상남도,통영시,48220
424,126,2,경상남도,통영시,48220
425,127,2,경상남도,통영시,48220
426,128,2,경상남도,통영시,48220
427,129,2,경상남도,통영시,48220
428,130,2,경상남도,통영시,48220
429,131,2,경상남도,통영시,48220
430,132,2,경상남도,통영시,48220
431,133,2,경상남도,통영시,48220
432,134,2,경상남도,통영시,48220
433,135,2,경상남도,통영시,48220
434,136,2,경상남도,통영시,48220
435,137,2,경상남도,통영시,48220
436,138,2,경상남도,통영시,48220
437,139,2,경상남도,통영시,48220
438,140,2,경상남도,통영시,48220
439,141,2,경상남도,통영시,48220
440,142,2,경상남도,통영시,48220
441,143,2,경상남도,통영시,48220
442,144,2,경상남도,통영시,48220
443,145,2,경상남도,통영시,48220
444,146,2,경상남도,통영시,48220
445,147,2,경상남도,통영시,48220
446,148,2,경상남도,통영시,48220
447,0,3,전라남도,신안군,46910
448,1,3,전라남도,신안군,46910
449,2,3,제주특별자치도,서귀포시,50130
450,3,3,제주특별자치도,서귀포시,50130
451,4,3,제주특별자치도,서귀포시,50130
452,5,3,제주특별자치도,서귀포시,50130
453,6,3,제주특별자치도,서귀포시,50130
454,7,3,제주특별자치도,서귀포시,50130
455,8,3,제주특별자치도,서귀포시,50130
456,9,3,제주특별자치도,서귀포시,50130
457,10,3,제주특별자치도,서귀포시,50130
458,11,3,제주특별자치도,서귀포시,50130
459,12,3,제주특별자치도,서귀포시,50130
460,13,3,제주특별자치도,서귀포시,50130
461,14,3,제주특별자치도,서귀포시,50130
462,15,3,제주특별자치도,서귀포시,50130
463,16,3,제주특별자치도,서귀포시,50130
464,17,3,제주특별자치도,서귀포시,50130
465,18,3,제주특별자치도,서귀포시,50130
466,19,3,제주특별자치도,서귀포시,50130
467,20,3,제주특별자치도,서귀포시,50130
468,21,3,제주특별자치도,서귀포시,50130
469,22,3,제주특별자치도,서귀포시,50130
470,23,3,제주특별자치도,서귀포시,50130
471,24,3,제주특별자치도,서귀포시,50130
472,25,3,제주특별자치도,서귀포시,50130
473,26,3,제주특별자치도,서귀포시,50130
474,27,3,제주특별자치도,서귀포시,50130
475,28,3,제주특별자치도,서귀포시,50130
476,29,3,제주특별자치도,서귀포시,50130
477,30,3,제주특별자치도,서귀포시,50130
478,31,3,제주특별자치도,서귀포시,50130
479,32,3,제주특별자치도,서귀포시,50130
480,33,3,제주특별자치도,서귀포시,50130
481,34,3,제주특별자치도,서귀포시,50130
482,35,3,제주특별자치도,서귀포시,50130
483,36,3,제주특별자치도,서귀포시,50130
484,37,3,제주특별자치도,서귀포시,50130
485,38,3,제주특별자치도,서귀포시,50130
486,39,3,제주특별자치도,서귀포시,50130
487,40,3,제주특별자치도,서귀포시,50130
488,41,3,제주특별자치도,서귀포시,50130
489,42,3,제주특별자치도,서귀포시,50130
490,43,3,제주특별자치도,서귀포시,50130
491,44,3,제주특별자치도,서귀포시,50130
492,45,3,제주특별자치도,서귀포시,50130
493,46,3,제주특별자치도,서귀포시,50130
494,47,3,제주특별자치도,서귀포시,50130
495,48,3,제주특별자치도,서귀포시,50130
496,49,3,제주특별자치도,서귀포시,50130
497,50,3,제주특별자치도,서귀포시,50130
498,51,3,제주특별자치도,서귀포시,50130
499,52,3,제주특별자치도,서귀포시,50130
500,53,3,제주특별자치도,서귀포시,50130
501,54,3,제주특별자치도,서귀포시,50130
502,55,3,제주특별자치도,서귀포시,50130
503,56,3,제주특별자치도,서귀포시,50130
504,57,3,제주특별자치도,서귀포시,50130
505,58,3,제주특별자치도,서귀포시,50130
506,59,3,제주특별자치도,서귀포시,50130
507,60,3,제주특별자치도,서귀포시,50130
508,61,3,제주특별자치도,서귀포시,50130
509,62,3,제주특별자치도,서귀포시,50130
510,63,3,제주특별자치도,서귀포시,50130
511,64,3,제주특별자치도,서귀포시,50130
512,65,3,제주특별자치도,서귀포시,50130
513,66,3,제주특별자치도,서귀포시,50130
514,67,3,제주특별자치도,서귀포시,50130
515,68,3,제주특별자치도,서귀포시,50130
516,69,3,제주특별자치도,서귀포시,50130
517,70,3,제주특별자치도,서귀포시,50130
518,71,3,제주특별자치도,서귀포시,50130
519,72,3,제주특별자치도,서귀포시,50130
520,73,3,제주특별자치도,서귀포시,50130
521,74,3,제주특별자치도,서귀포시,50130
522,75,3,제주특별자치도,서귀포시,50130
523,76,3,제주특별자치도,서귀포시,50130
524,77,3,제주특별자치도,서귀포시,50130
525,78,3,제주특별자치도,서귀포시,50130
526,79,3,제주특별자치도,서귀포시,50130
527,80,3,제주특별자치도,서귀포시,50130
528,81,3,제주특별자치도,서귀포시,50130
529,82,3,제주특별자치도,서귀포시,50130
530,83,3,제주특별자치도,서귀포시,50130
531,84,3,제주특별자치도,서귀포시,50130
532,85,3,제주특별자치도,서귀포시,50130
533,86,3,제주특별자치도,서귀포시,50130
534,87,3,제주특별자치도,서귀포시,50130
535,88,3,제주특별자치도,서귀포시,50130
536,89,3,제주특별자치도,서귀포시,50130
537,90,3,제주특별자치도,서귀포시,50130
538,91,3,제주특별자치도,서귀포시,50130
539,92,3,제주특별자치도,서귀포시,50130
540,93,3,제주특별자치도,서귀포시,50130
541,94,3,제주특별자치도,서귀포시,50130
542,95,3,제주특별자치도,서귀포시,50130
543,96,3,제주특별자치도,서귀포시,50130
544,97,3,제주특별자치도,서귀포시,50130
545,98,3,제주특별자치도,서귀포시,50130
546,99,3,제주특별자치도,서귀포시,50130
547,100,3,제주특별자치도,서귀포시,50130
548,101,3,제주특별자치도,서귀포시,50130
549,102,3,제주특별자치도,서귀포시,50130
550,103,3,제주특별자치도,서귀포시,50130
551,104,3,제주특별자치도,서귀포시,50130
552,105,3,제주특별자치도,서귀포시,50130
553,106,3,제주특별자치도,서귀포시,50130
554,107,3,제주특별자치도,서귀포시,50130
555,108,3,제주특별자치도,서귀포시,50130
556,109,3,제주특별자치도,서귀포시,50130
557,110,3,제주특별자치도,서귀포시,50130
558,111,3,전라남도,여수시,46130
559,112,3,전라남도,여수시,46130
560,113,3,경상남도,통영시,48220
561,114,3,경상남도,통영시,48220
562,115,3,경상남도,통영시,48220
563,116,3,경상남도,통영시,48220
564,117,3,경상남도,통영시,48220
565,118,3,경상남도,통영시,48220
566,119,3,경상남도,통영시,48220
567,120,3,경상남도,통영시,48220
568,121,3,경상남도,통영시,48220
569,122,3,경상남도,통영시,48220
570,123,3,경상남도,통영시,48220
571,124,3,경상남도,통영시,48220
572,125,3,경상남도,통영시,48220
573,126,3,경상남도,통영시,48220
574,127,3,경상남도,통영시,48220
575,128,3,경상남도,통영시,48220
576,129,3,경상남도,통영시,48220
577,130,3,경상남도,통영시,48220
578,131,3,경상남도,통영시,48220
579,132,3,경상남도,통영시,48220
580,133,3,경상남도,통영시,48220
581,134,3,경상남도,통영시,48220
582,135,3,경상남도,통영시,48220
583,136,3,경상남도,통영시,48220
584,137,3,경상남도,통영시,48220
585,138,3,경상남도,통영시,48220
586,139,3,경상남도,통영시,48220
587,140,3,경상남도,통영시,48220
588,141,3,경상남도,통영시,48220
589,142,3,경상남도,통영시,48220
590,143,3,경상남도,통영시,48220
591,144,3,경상남도,통영시,48220
592,145,3,경상남도,통영시,48220
593,146,3,경상남도,통영시,48220
594,147,3,경상남도,통영시,48220
595,148,3,경상남도,통영시,48220
596,0,4,전라남도,신안군,46910
597,1,4,전라남도,신안군,46910
598,2,4,전라남도,신안군,46910
599,3,4,제주특별자치도,서귀포시,50130
600,4,4,제주특별자치도,서귀포시,50130
601,5,4,제주특별자치도,서귀포시,50130
602,6,4,제주특별자치도,서귀포시,50130
603,7,4,제주특별자치도,서귀포시,50130
604,8,4,제주특별자치도,서귀포시,50130
605,9,4,제주특별자치도,서귀포시,50130
606,10,4,제주특별자치도,서귀포시,50130
607,11,4,제주특별자치도,서귀포시,50130
608,12,4,제주특별자치도,서귀포시,50130
609,13,4,제주특별자치도,서귀포시,50130
610,14,4,제주특별자치도,서귀포시,50130
611,15,4,제주특별자치도,서귀포시,50130
612,16,4,제주특별자치도,서귀포시,50130
613,17,4,제주특별자치도,서귀포시,50130
614,18,4,제주특별자치도,서귀포시,50130
615,19,4,제주특별자치도,서귀포시,50130
616,20,4,제주특별자치도,서귀포시,50130
617,21,4,제주특별자치도,서귀포시,50130
618,22,4,제주특별자치도,서귀포시,50130
619,23,4,제주특별자치도,서귀포시,50130
620,24,4,제주특별자치도,서귀포시,50130
621,25,4,제주특별자치도,서귀포시,50130
622,26,4,제주특별자치도,서귀포시,50130
623,27,4,제주특별자치도,서귀포시,50130
624,28,4,제주특별자치도,서귀포시,50130
625,29,4,제주특별자치도,서귀포시,50130
626,30,4,제주특별자치도,서귀포시,50130
627,31,4,제주특별자치도,서귀포시,50130
628,32,4,제주특별자치도,서귀포시,50130
629,33,4,제주특별자치도,서귀포시,50130
630,34,4,제주특별자치도,서귀포시,50130
631,35,4,제주특별자치도,서귀포시,50130
632,36,4,제주특별자치도,서귀포시,50130
633,37,4,제주특별자치도,서귀포시,50130
634,38,4,제주특별자치도,서귀포시,50130
635,39,4,제주특별자치도,서귀포시,50130
636,40,4,제주특별자치도,서귀포시,50130
637,41,4,제주특별자치도,서귀포시,50130
638,42,4,제주특별자치도,서귀포시,50130
639,43,4,제주특별자치도,서귀포시,50130
